company_id,company_name,ald_sector,ald_business_unit,roll_up_type,scenario_geography,baseline_scenario,shock_scenario,lgd,risk_free_rate,discount_rate,div_netprofit_prop_coef,carbon_price_model,market_passthrough,financial_stimulus,start_year,growth_rate,shock_year,net_present_value_baseline,net_present_value_shock,net_present_value_difference,net_present_value_roc,term,pd_baseline,pd_shock,pd_difference,run_id
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,36389252134715250,3808253054282530.5,-32580999080432716,-0.8953467622751865,1,0.10273546347741624,0.060872858305606736,-0.04186260517180951,9176c381-db3f-4969-a490-d67feb310228
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,36389252134715250,3808253054282530.5,-32580999080432716,-0.8953467622751865,2,0.24316098369645667,0.18535902373738944,-0.05780195995906723,9176c381-db3f-4969-a490-d67feb310228
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,36389252134715250,3808253054282530.5,-32580999080432716,-0.8953467622751865,3,0.3424269673027722,0.28491651330563617,-0.05751045399713606,9176c381-db3f-4969-a490-d67feb310228
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,36389252134715250,3808253054282530.5,-32580999080432716,-0.8953467622751865,4,0.41656724144813995,0.36265609952707,-0.05391114192106994,9176c381-db3f-4969-a490-d67feb310228
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,36389252134715250,3808253054282530.5,-32580999080432716,-0.8953467622751865,5,0.47507727874205197,0.4253030662629439,-0.04977421247910807,9176c381-db3f-4969-a490-d67feb310228
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,342661376864627e3,492992357525007600,150330980660380600,0.4387158600596264,1,0.10273546347741624,0.060872858305606736,-0.04186260517180951,9176c381-db3f-4969-a490-d67feb310228
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,342661376864627e3,492992357525007600,150330980660380600,0.4387158600596264,2,0.24316098369645667,0.18535902373738944,-0.05780195995906723,9176c381-db3f-4969-a490-d67feb310228
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,342661376864627e3,492992357525007600,150330980660380600,0.4387158600596264,3,0.3424269673027722,0.28491651330563617,-0.05751045399713606,9176c381-db3f-4969-a490-d67feb310228
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,342661376864627e3,492992357525007600,150330980660380600,0.4387158600596264,4,0.41656724144813995,0.36265609952707,-0.05391114192106994,9176c381-db3f-4969-a490-d67feb310228
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,342661376864627e3,492992357525007600,150330980660380600,0.4387158600596264,5,0.47507727874205197,0.4253030662629439,-0.04977421247910807,9176c381-db3f-4969-a490-d67feb310228
2,company-2,Coal,Coal,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,62250161191571.72,4440135721208.586,-57810025470363.13,-0.9286727032313331,1,0.05564419235594242,0.521594310599491,0.4659501182435486,9176c381-db3f-4969-a490-d67feb310228
2,company-2,Coal,Coal,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,62250161191571.72,4440135721208.586,-57810025470363.13,-0.9286727032313331,2,0.18126463411747684,0.6001574510821293,0.4188928169646524,9176c381-db3f-4969-a490-d67feb310228
2,company-2,Coal,Coal,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,62250161191571.72,4440135721208.586,-57810025470363.13,-0.9286727032313331,3,0.2851727261573911,0.6491820164855339,0.3640092903281428,9176c381-db3f-4969-a490-d67feb310228
2,company-2,Coal,Coal,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,62250161191571.72,4440135721208.586,-57810025470363.13,-0.9286727032313331,4,0.36724741505301406,0.6858565891885726,0.31860917413555856,9176c381-db3f-4969-a490-d67feb310228
2,company-2,Coal,Coal,equity_ownership,Global,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,62250161191571.72,4440135721208.586,-57810025470363.13,-0.9286727032313331,5,0.4336544496697545,0.7154227393480017,0.2817682896782472,9176c381-db3f-4969-a490-d67feb310228
