company_id,company_name,ald_sector,ald_business_unit,roll_up_type,scenario_geography,baseline_scenario,shock_scenario,lgd,risk_free_rate,discount_rate,div_netprofit_prop_coef,carbon_price_model,market_passthrough,financial_stimulus,start_year,growth_rate,shock_year,net_present_value_baseline,net_present_value_shock,net_present_value_difference,net_present_value_roc,term,pd_baseline,pd_shock,pd_difference,run_id
1,company-1,Power,NuclearCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,245699966936098660,247860016237844450,2160049301745792,0.008791410632576824,1,0.02235217559636893,0.016907032087049245,-0.005445143509319683,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,NuclearCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,245699966936098660,247860016237844450,2160049301745792,0.008791410632576824,2,0.1017320883844216,0.08803429960833908,-0.01369778877608252,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,NuclearCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,245699966936098660,247860016237844450,2160049301745792,0.008791410632576824,3,0.17937198164819845,0.1625397184833779,-0.01683226316482056,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,NuclearCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,245699966936098660,247860016237844450,2160049301745792,0.008791410632576824,4,0.24498699950215208,0.22729694267079714,-0.01769005683135494,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,NuclearCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,245699966936098660,247860016237844450,2160049301745792,0.008791410632576824,5,0.30012491808337416,0.2825081865302935,-0.017616731553080633,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,28026638958972948,2040871777317929.2,-25985767181655020,-0.9271810016068827,1,0.02235217559636893,0.016907032087049245,-0.005445143509319683,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,28026638958972948,2040871777317929.2,-25985767181655020,-0.9271810016068827,2,0.1017320883844216,0.08803429960833908,-0.01369778877608252,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,28026638958972948,2040871777317929.2,-25985767181655020,-0.9271810016068827,3,0.17937198164819845,0.1625397184833779,-0.01683226316482056,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,28026638958972948,2040871777317929.2,-25985767181655020,-0.9271810016068827,4,0.24498699950215208,0.22729694267079714,-0.01769005683135494,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,28026638958972948,2040871777317929.2,-25985767181655020,-0.9271810016068827,5,0.30012491808337416,0.2825081865302935,-0.017616731553080633,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,175525032861736740,238922622498135200,63397589636398464,0.36118830803089796,1,0.02235217559636893,0.016907032087049245,-0.005445143509319683,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,175525032861736740,238922622498135200,63397589636398464,0.36118830803089796,2,0.1017320883844216,0.08803429960833908,-0.01369778877608252,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,175525032861736740,238922622498135200,63397589636398464,0.36118830803089796,3,0.17937198164819845,0.1625397184833779,-0.01683226316482056,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,175525032861736740,238922622498135200,63397589636398464,0.36118830803089796,4,0.24498699950215208,0.22729694267079714,-0.01769005683135494,48fdc807-d547-4ec4-adab-d68e8805f514
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,175525032861736740,238922622498135200,63397589636398464,0.36118830803089796,5,0.30012491808337416,0.2825081865302935,-0.017616731553080633,48fdc807-d547-4ec4-adab-d68e8805f514
