company_id,company_name,ald_sector,ald_business_unit,roll_up_type,scenario_geography,baseline_scenario,shock_scenario,lgd,risk_free_rate,discount_rate,div_netprofit_prop_coef,carbon_price_model,market_passthrough,financial_stimulus,start_year,growth_rate,shock_year,net_present_value_baseline,net_present_value_shock,net_present_value_difference,net_present_value_roc,term,pd_baseline,pd_shock,pd_difference,run_id
1,company-1,Power,NuclearCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,280724385698579360,277532675321650530,-3191710376928832,-0.011369551558502167,1,0.02235217559636893,0.022287953479307343,-6.422211706158532e-5,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,NuclearCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,280724385698579360,277532675321650530,-3191710376928832,-0.011369551558502167,2,0.10173208838442149,0.1015802742913261,-1.5181409309539262e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,NuclearCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,280724385698579360,277532675321650530,-3191710376928832,-0.011369551558502167,3,0.17937198164819834,0.17918931355443868,-1.8266809375966364e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,NuclearCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,280724385698579360,277532675321650530,-3191710376928832,-0.011369551558502167,4,0.24498699950215208,0.2447970435096294,-1.8995599252269457e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,NuclearCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,280724385698579360,277532675321650530,-3191710376928832,-0.011369551558502167,5,0.30012491808337416,0.2999369504667312,-1.8796761664297001e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,OilCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,40306429544214470,1349596966923795,-38956832577290680,-0.9665165835281108,1,0.02235217559636893,0.022287953479307343,-6.422211706158532e-5,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,OilCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,40306429544214470,1349596966923795,-38956832577290680,-0.9665165835281108,2,0.10173208838442149,0.1015802742913261,-1.5181409309539262e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,OilCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,40306429544214470,1349596966923795,-38956832577290680,-0.9665165835281108,3,0.17937198164819834,0.17918931355443868,-1.8266809375966364e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,OilCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,40306429544214470,1349596966923795,-38956832577290680,-0.9665165835281108,4,0.24498699950215208,0.2447970435096294,-1.8995599252269457e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,OilCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,40306429544214470,1349596966923795,-38956832577290680,-0.9665165835281108,5,0.30012491808337416,0.2999369504667312,-1.8796761664297001e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,RenewablesCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,67494833323731670,109993452261997360,42498618938265690,0.6296573655412356,1,0.02235217559636893,0.022287953479307343,-6.422211706158532e-5,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,RenewablesCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,67494833323731670,109993452261997360,42498618938265690,0.6296573655412356,2,0.10173208838442149,0.1015802742913261,-1.5181409309539262e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,RenewablesCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,67494833323731670,109993452261997360,42498618938265690,0.6296573655412356,3,0.17937198164819834,0.17918931355443868,-1.8266809375966364e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,RenewablesCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,67494833323731670,109993452261997360,42498618938265690,0.6296573655412356,4,0.24498699950215208,0.2447970435096294,-1.8995599252269457e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
1,company-1,Power,RenewablesCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,67494833323731670,109993452261997360,42498618938265690,0.6296573655412356,5,0.30012491808337416,0.2999369504667312,-1.8796761664297001e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
2,company-2,Power,HydroCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,1.6676973305944042e+17,1.7732470261534042e+17,105549695559e5,0.06329067848383474,1,0.034807713387053574,0.03497269351675758,1.6498012970400655e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
2,company-2,Power,HydroCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,1.6676973305944042e+17,1.7732470261534042e+17,105549695559e5,0.06329067848383474,2,0.12698965278843444,0.12730496535249813,3.153125640636967e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
2,company-2,Power,HydroCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,1.6676973305944042e+17,1.7732470261534042e+17,105549695559e5,0.06329067848383474,3,0.20745919523482204,0.20781301275932706,3.53817524505029e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
2,company-2,Power,HydroCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,1.6676973305944042e+17,1.7732470261534042e+17,105549695559e5,0.06329067848383474,4,0.27243530141343775,0.2727908986753025,3.555972618647374e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
2,company-2,Power,HydroCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,1.6676973305944042e+17,1.7732470261534042e+17,105549695559e5,0.06329067848383474,5,0.32578481888838695,0.32612978603207776,3.4496714369081083e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
2,company-2,Power,NuclearCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,890125088227165800,877812191109876e3,-12312897117289856,-0.013832771685845957,1,0.034807713387053574,0.03497269351675758,1.6498012970400655e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
2,company-2,Power,NuclearCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,890125088227165800,877812191109876e3,-12312897117289856,-0.013832771685845957,2,0.12698965278843444,0.12730496535249813,3.153125640636967e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
2,company-2,Power,NuclearCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,890125088227165800,877812191109876e3,-12312897117289856,-0.013832771685845957,3,0.20745919523482204,0.20781301275932706,3.53817524505029e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
2,company-2,Power,NuclearCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,890125088227165800,877812191109876e3,-12312897117289856,-0.013832771685845957,4,0.27243530141343775,0.2727908986753025,3.555972618647374e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
2,company-2,Power,NuclearCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,890125088227165800,877812191109876e3,-12312897117289856,-0.013832771685845957,5,0.32578481888838695,0.32612978603207776,3.4496714369081083e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
3,company-3,Power,GasCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,28286790903267264,101744674698770770,73457883795503500,2.5968970480500406,1,8.362295885397941e-4,2.6455619916987416e-9,-8.362269429778024e-4,4ca897da-5c0b-4f2d-9af4-a99c2b177751
3,company-3,Power,GasCap,equity_ownership,Global,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2030,28286790903267264,101744674698770770,73457883795503500,2.5968970480500406,2,0.017026708305088123,2.8495195409150575e-5,-0.016998213109678972,4ca897da-5c0b-4f2d-9af4-a99c2b177751
