company_id,company_name,ald_sector,ald_business_unit,roll_up_type,scenario_geography,baseline_scenario,shock_scenario,lgd,risk_free_rate,discount_rate,div_netprofit_prop_coef,carbon_price_model,market_passthrough,financial_stimulus,start_year,growth_rate,shock_year,net_present_value_baseline,net_present_value_shock,net_present_value_difference,net_present_value_roc,term,pd_baseline,pd_shock,pd_difference,run_id
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,58583106590402120,1792274932621141.5,-56790831657780976,-0.9694062838771549,1,0.10273546347741613,0.07002788665146176,-0.032707576825954376,84b47139-6321-4933-8c61-d7d2a1373d09
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,58583106590402120,1792274932621141.5,-56790831657780976,-0.9694062838771549,2,0.24316098369645667,0.1992550267181381,-0.04390595697831856,84b47139-6321-4933-8c61-d7d2a1373d09
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,58583106590402120,1792274932621141.5,-56790831657780976,-0.9694062838771549,3,0.3424269673027721,0.2991719686185166,-0.04325499868425553,84b47139-6321-4933-8c61-d7d2a1373d09
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,58583106590402120,1792274932621141.5,-56790831657780976,-0.9694062838771549,4,0.41656724144813995,0.37622290702198513,-0.040344334426154815,84b47139-6321-4933-8c61-d7d2a1373d09
1,company-1,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,58583106590402120,1792274932621141.5,-56790831657780976,-0.9694062838771549,5,0.47507727874205197,0.4379421977553395,-0.037135080986712476,84b47139-6321-4933-8c61-d7d2a1373d09
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,538483078954254800,730195370439819300,191712291485564480,0.3560228705011004,1,0.10273546347741613,0.07002788665146176,-0.032707576825954376,84b47139-6321-4933-8c61-d7d2a1373d09
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,538483078954254800,730195370439819300,191712291485564480,0.3560228705011004,2,0.24316098369645667,0.1992550267181381,-0.04390595697831856,84b47139-6321-4933-8c61-d7d2a1373d09
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,538483078954254800,730195370439819300,191712291485564480,0.3560228705011004,3,0.3424269673027721,0.2991719686185166,-0.04325499868425553,84b47139-6321-4933-8c61-d7d2a1373d09
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,538483078954254800,730195370439819300,191712291485564480,0.3560228705011004,4,0.41656724144813995,0.37622290702198513,-0.040344334426154815,84b47139-6321-4933-8c61-d7d2a1373d09
1,company-1,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,538483078954254800,730195370439819300,191712291485564480,0.3560228705011004,5,0.47507727874205197,0.4379421977553395,-0.037135080986712476,84b47139-6321-4933-8c61-d7d2a1373d09
2,company-2,Coal,Coal,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,45588283498881.15,1571761870245.8772,-44016521628635.27,-0.9655226793023595,1,0.05564419235594242,0.5707759025868827,0.5151317102309403,84b47139-6321-4933-8c61-d7d2a1373d09
2,company-2,Coal,Coal,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,45588283498881.15,1571761870245.8772,-44016521628635.27,-0.9655226793023595,2,0.18126463411747684,0.6336640434059473,0.45239940928847044,84b47139-6321-4933-8c61-d7d2a1373d09
2,company-2,Coal,Coal,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,45588283498881.15,1571761870245.8772,-44016521628635.27,-0.9655226793023595,3,0.28517272615739087,0.6753794652593419,0.39020673910195103,84b47139-6321-4933-8c61-d7d2a1373d09
2,company-2,Coal,Coal,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,45588283498881.15,1571761870245.8772,-44016521628635.27,-0.9655226793023595,4,0.36724741505301406,0.7075484244523651,0.34030100939935104,84b47139-6321-4933-8c61-d7d2a1373d09
2,company-2,Coal,Coal,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,45588283498881.15,1571761870245.8772,-44016521628635.27,-0.9655226793023595,5,0.4336544496697543,0.7339615033756818,0.3003070537059275,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,CoalCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,176622214139231520,7020016405961565,-169602197733269950,-0.9602540572816753,1,0.0013563772544197272,0.013064353715105281,0.011707976460685554,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,CoalCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,176622214139231520,7020016405961565,-169602197733269950,-0.9602540572816753,2,0.023175906836819027,0.07427114576844152,0.05109523893162249,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,CoalCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,176622214139231520,7020016405961565,-169602197733269950,-0.9602540572816753,3,0.06400450772981403,0.14119002924159663,0.0771855215117826,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,CoalCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,176622214139231520,7020016405961565,-169602197733269950,-0.9602540572816753,4,0.10981716781459072,0.20034848200234812,0.0905313141877574,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,CoalCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,176622214139231520,7020016405961565,-169602197733269950,-0.9602540572816753,5,0.1546042457734984,0.2512280928603686,0.09662384708687022,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,NuclearCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,244506459438337020,251139293279046340,6632833840709312,0.02712743808873519,1,0.0013563772544197272,0.013064353715105281,0.011707976460685554,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,NuclearCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,244506459438337020,251139293279046340,6632833840709312,0.02712743808873519,2,0.023175906836819027,0.07427114576844152,0.05109523893162249,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,NuclearCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,244506459438337020,251139293279046340,6632833840709312,0.02712743808873519,3,0.06400450772981403,0.14119002924159663,0.0771855215117826,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,NuclearCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,244506459438337020,251139293279046340,6632833840709312,0.02712743808873519,4,0.10981716781459072,0.20034848200234812,0.0905313141877574,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,NuclearCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,244506459438337020,251139293279046340,6632833840709312,0.02712743808873519,5,0.1546042457734984,0.2512280928603686,0.09662384708687022,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,0,0,0,NA,1,0.0013563772544197272,0.013064353715105281,0.011707976460685554,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,0,0,0,NA,2,0.023175906836819027,0.07427114576844152,0.05109523893162249,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,0,0,0,NA,3,0.06400450772981403,0.14119002924159663,0.0771855215117826,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,0,0,0,NA,4,0.10981716781459072,0.20034848200234812,0.0905313141877574,84b47139-6321-4933-8c61-d7d2a1373d09
3,company-3,Power,OilCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,0,0,0,NA,5,0.1546042457734984,0.2512280928603686,0.09662384708687022,84b47139-6321-4933-8c61-d7d2a1373d09
4,company-4,Oil&Gas,Oil,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,5162855484242.125,125646203253.7043,-5037209280988.421,-0.9756634281867472,1,0.028927774591364752,0.5475844936660538,0.518656719074689,84b47139-6321-4933-8c61-d7d2a1373d09
4,company-4,Oil&Gas,Oil,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,5162855484242.125,125646203253.7043,-5037209280988.421,-0.9756634281867472,2,0.1162010405385634,0.5915686353293546,0.47536759479079116,84b47139-6321-4933-8c61-d7d2a1373d09
4,company-4,Oil&Gas,Oil,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,5162855484242.125,125646203253.7043,-5037209280988.421,-0.9756634281867472,3,0.1962761354405136,0.6213937134725545,0.42511757803204087,84b47139-6321-4933-8c61-d7d2a1373d09
4,company-4,Oil&Gas,Oil,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,5162855484242.125,125646203253.7043,-5037209280988.421,-0.9756634281867472,4,0.26223270689518285,0.6449413742076406,0.3827086673124578,84b47139-6321-4933-8c61-d7d2a1373d09
4,company-4,Oil&Gas,Oil,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,5162855484242.125,125646203253.7043,-5037209280988.421,-0.9756634281867472,5,0.31693513682444874,0.6647469031034641,0.34781176627901533,84b47139-6321-4933-8c61-d7d2a1373d09
4,company-4,Power,RenewablesCap,equity_ownership,Global,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,1,no_carbon_tax,0,1,2022,0.03,2035,221462100288409280,252498882537988200,31036782249578912,0.14014489255344298,1,0.028927774591364752,0.019135018807158066,-0.009792755784206686,84b47139-6321-4933-8c61-d7d2a1373d09
